"y","female","widowed","divorced","separated","nevermarried","hsd08","hsd911","hsg","cg","ad","exp1","exp2","exp3","female:widowed","female:divorced","female:separated","female:nevermarried","female:hsd08","female:hsd911","female:hsg","female:cg","female:ad","female:exp1","female:exp2","female:exp3","widowed:hsd911","widowed:hsg","widowed:cg","widowed:ad","widowed:exp1","widowed:exp2","widowed:exp3","divorced:hsd08","divorced:hsd911","divorced:hsg","divorced:cg","divorced:ad","divorced:exp1","divorced:exp2","divorced:exp3","separated:hsd911","separated:hsg","separated:cg","separated:ad","separated:exp1","separated:exp2","separated:exp3","nevermarried:hsd08","nevermarried:hsd911","nevermarried:hsg","nevermarried:cg","nevermarried:ad","nevermarried:exp1","nevermarried:exp2","nevermarried:exp3","hsd08:exp1","hsd08:exp2","hsd08:exp3","hsd911:exp1","hsd911:exp2","hsd911:exp3","hsg:exp1","hsg:exp2","hsg:exp3","cg:exp1","cg:exp2","cg:exp3","ad:exp1","ad:exp2","ad:exp3","exp1:exp2","exp1:exp3","exp2:exp3"
2.32028467009345,1,0,0,0,0,0,0,0,0,0,27,7.29,19.683,0,0,0,0,0,0,0,0,0,27,7.29,19.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.83,531.441,143.48907
2.69247498931674,0,0,0,0,0,0,0,1,0,0,27,7.29,19.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7.29,19.683,0,0,0,0,0,0,196.83,531.441,143.48907
2.77453994237104,0,0,0,0,0,0,0,1,0,0,26,6.76,17.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6.76,17.576,0,0,0,0,0,0,175.76,456.976,118.81376
2.4643850140672,1,0,0,0,0,0,0,1,0,0,21,4.41,9.261,0,0,0,0,0,0,1,0,0,21,4.41,9.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4.41,9.261,0,0,0,0,0,0,92.61,194.481,40.84101
3.1267605359604,1,0,0,0,0,0,0,0,0,0,32,10.24,32.768,0,0,0,0,0,0,0,0,0,32,10.24,32.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.68,1048.576,335.54432
2.72907756829429,1,0,0,0,0,0,0,0,1,0,3,0.09,0.027,0,0,0,0,0,0,0,1,0,3,0.09,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.09,0.027,0,0,0,0.27,0.081,0.00243
3.06222201482282,0,0,0,0,0,0,0,0,1,0,4,0.16,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.16,0.064,0,0,0,0.64,0.256,0.01024
2.91912117118215,0,0,0,0,0,0,0,1,0,0,34,11.56,39.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11.56,39.304,0,0,0,0,0,0,393.04,1336.336,454.35424
2.43361335540045,0,0,0,0,1,0,0,0,0,0,4,0.16,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.16,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.256,0.01024
2.90361698464619,0,0,1,0,0,0,0,0,0,0,15.5,2.4025,3.723875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.4025,3.723875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.23875,57.7200625,8.9466096875
2.55139639105683,1,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.16,0.064,0,0,0,0,0,0,0,0,0,4,0.16,0.064,0,0,0,0.64,0.256,0.01024
2.96424160646262,1,0,1,0,0,0,0,0,0,0,20,4,8,0,1,0,0,0,0,0,0,0,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,160,32
3.77734810210154,1,0,0,0,0,0,0,0,0,1,27,7.29,19.683,0,0,0,0,0,0,0,0,1,27,7.29,19.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7.29,19.683,196.83,531.441,143.48907
3.56501546689155,0,0,0,0,0,0,0,0,1,0,12,1.44,1.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.44,1.728,0,0,0,17.28,20.736,2.48832
3.19575340744735,0,0,0,0,0,0,0,0,0,0,33,10.89,35.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.37,1185.921,391.35393
0.641853886172395,0,0,0,0,0,0,0,0,1,0,25,6.25,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.25,15.625,0,0,0,156.25,390.625,97.65625
2.5026062268874,1,0,0,0,0,0,0,0,1,0,17,2.89,4.913,0,0,0,0,0,0,0,1,0,17,2.89,4.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.89,4.913,0,0,0,49.13,83.521,14.19857
2.62835743219296,0,0,0,0,0,0,0,0,1,0,18,3.24,5.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3.24,5.832,0,0,0,58.32,104.976,18.89568
3.3499040872746,0,0,0,0,0,0,0,0,0,1,22,4.84,10.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4.84,10.648,106.48,234.256,51.53632
1.96360972615471,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0.49,0.343,0,0,0,0,0,0,7,0.49,0.343,0,0,0,0,0,0,3.43,2.401,0.16807
1.96360972615471,1,0,0,0,0,0,0,1,0,0,35,12.25,42.875,0,0,0,0,0,0,1,0,0,35,12.25,42.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12.25,42.875,0,0,0,0,0,0,428.75,1500.625,525.21875
2.65675690671466,0,0,0,0,0,0,0,1,0,0,35,12.25,42.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12.25,42.875,0,0,0,0,0,0,428.75,1500.625,525.21875
1.67592765370293,0,0,0,0,1,0,0,1,0,0,8,0.64,0.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0.64,0.512,0,0,0,0,0,0,8,0.64,0.512,0,0,0,0,0,0,5.12,4.096,0.32768
2.70554707088409,0,0,0,0,0,0,0,1,0,0,25,6.25,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.25,15.625,0,0,0,0,0,0,156.25,390.625,97.65625
3.15753219462715,0,0,0,0,0,0,0,0,1,0,24,5.76,13.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5.76,13.824,0,0,0,138.24,331.776,79.62624
2.52322551409014,0,0,0,0,0,0,0,1,0,0,35,12.25,42.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12.25,42.875,0,0,0,0,0,0,428.75,1500.625,525.21875
3.06222201482282,1,0,0,0,0,0,0,0,0,0,33,10.89,35.937,0,0,0,0,0,0,0,0,0,33,10.89,35.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.37,1185.921,391.35393
3.13806009121433,1,0,0,0,0,0,0,1,0,0,28,7.84,21.952,0,0,0,0,0,0,1,0,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7.84,21.952,0,0,0,0,0,0,219.52,614.656,172.10368
3.30908209275435,0,0,0,0,0,0,0,0,1,0,16,2.56,4.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.56,4.096,0,0,0,40.96,65.536,10.48576
2.47443534992071,0,0,1,0,0,0,0,0,0,0,25,6.25,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6.25,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.25,390.625,97.65625
2.83907846350861,1,0,1,0,0,0,0,0,0,1,29,8.41,24.389,0,1,0,0,0,0,0,0,1,29,8.41,24.389,0,0,0,0,0,0,0,0,0,0,0,1,29,8.41,24.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8.41,24.389,243.89,707.281,205.11149
3.41566841929893,0,0,1,0,0,0,0,0,1,0,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,8,0,0,0,80,160,32
2.30008196277593,0,0,0,0,0,0,0,0,1,0,31,9.61,29.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9.61,29.791,0,0,0,297.91,923.521,286.29151
3.75536919538277,0,0,0,0,0,0,0,0,1,0,14,1.96,2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.96,2.744,0,0,0,27.44,38.416,5.37824
3.40397130854488,0,0,1,0,0,0,0,0,0,1,17,2.89,4.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2.89,4.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.89,4.913,49.13,83.521,14.19857
1.85824921049689,0,0,0,0,0,0,0,0,1,0,7,0.49,0.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.49,0.343,0,0,0,3.43,2.401,0.16807
3.3499040872746,0,0,0,0,0,0,0,0,0,1,21,4.41,9.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4.41,9.261,92.61,194.481,40.84101
2.10337166852987,0,0,0,0,1,0,0,0,1,0,2,0.04,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.04,0.008,0,0,0,0,0,0,0,0,0,2,0.04,0.008,0,0,0,0.08,0.016,0.00032
2.65675690671466,1,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0,0,0,1,0,0,0,1,0,4,0.16,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.16,0.064,0,0,0,0,0,0,0,0,0,4,0.16,0.064,0,0,0,0.64,0.256,0.01024
2.65675690671466,0,0,1,0,0,0,0,1,0,0,32,10.24,32.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,10.24,32.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10.24,32.768,0,0,0,0,0,0,327.68,1048.576,335.54432
2.87990045802887,0,0,1,0,0,0,0,1,0,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7.84,21.952,0,0,0,0,0,0,219.52,614.656,172.10368
2.60546361232711,1,0,1,0,0,0,0,0,1,0,23,5.29,12.167,0,1,0,0,0,0,0,1,0,23,5.29,12.167,0,0,0,0,0,0,0,0,0,0,1,0,23,5.29,12.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5.29,12.167,0,0,0,121.67,279.841,64.36343
2.87990045802887,0,0,0,0,1,0,1,0,0,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,7.84,21.952,0,0,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,219.52,614.656,172.10368
2.73274281369258,0,0,0,0,1,0,0,1,0,0,14,1.96,2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1.96,2.744,0,0,0,0,0,0,14,1.96,2.744,0,0,0,0,0,0,27.44,38.416,5.37824
2.76211742237249,1,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0.49,0.343,0,0,0,0,0,0,0,0,0,7,0.49,0.343,0,0,0,3.43,2.401,0.16807
2.73471844818437,1,0,0,0,0,0,0,0,0,0,30,9,27,0,0,0,0,0,0,0,0,0,30,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,810,243
2.65675690671466,0,0,0,0,0,0,0,1,0,0,33,10.89,35.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10.89,35.937,0,0,0,0,0,0,359.37,1185.921,391.35393
3.11351530921037,1,0,0,0,0,0,0,0,1,0,28,7.84,21.952,0,0,0,0,0,0,0,1,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7.84,21.952,0,0,0,219.52,614.656,172.10368
3.6122683517421,1,0,0,0,1,0,0,0,0,1,29,8.41,24.389,0,0,0,1,0,0,0,0,1,29,8.41,24.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,8.41,24.389,0,0,0,0,0,0,0,0,0,0,0,0,29,8.41,24.389,243.89,707.281,205.11149
2.4643850140672,0,0,0,0,1,0,1,0,0,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,7.84,21.952,0,0,0,28,7.84,21.952,0,0,0,0,0,0,0,0,0,219.52,614.656,172.10368
2.77453994237104,0,0,0,0,0,0,1,0,0,0,23,5.29,12.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5.29,12.167,0,0,0,0,0,0,0,0,0,121.67,279.841,64.36343
2.55139639105683,1,0,0,0,0,0,0,1,0,0,34,11.56,39.304,0,0,0,0,0,0,1,0,0,34,11.56,39.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11.56,39.304,0,0,0,0,0,0,393.04,1336.336,454.35424
1.96360972615471,1,0,0,0,0,0,0,1,0,0,26,6.76,17.576,0,0,0,0,0,0,1,0,0,26,6.76,17.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6.76,17.576,0,0,0,0,0,0,175.76,456.976,118.81376
2.36907483426288,1,0,0,0,0,0,0,0,1,0,27,7.29,19.683,0,0,0,0,0,0,0,1,0,27,7.29,19.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7.29,19.683,0,0,0,196.83,531.441,143.48907
3.04879899449068,0,0,0,0,0,0,0,0,1,0,17,2.89,4.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.89,4.913,0,0,0,49.13,83.521,14.19857
2.60546361232711,1,0,0,0,0,0,0,0,0,0,33.5,11.2225,37.595375,0,0,0,0,0,0,0,0,0,33.5,11.2225,37.595375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.95375,1259.4450625,421.9140959375
2.72907756829429,0,0,0,0,0,0,0,0,0,0,33.5,11.2225,37.595375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.95375,1259.4450625,421.9140959375
2.36907483426288,0,0,1,0,0,0,0,1,0,0,33,10.89,35.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,10.89,35.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10.89,35.937,0,0,0,0,0,0,359.37,1185.921,391.35393
2.10337166852987,1,0,0,0,0,0,0,0,1,0,30,9,27,0,0,0,0,0,0,0,1,0,30,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,27,0,0,0,270,810,243
2.60546361232711,0,0,1,0,0,0,1,0,0,0,16,2.56,4.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2.56,4.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.56,4.096,0,0,0,0,0,0,0,0,0,40.96,65.536,10.48576
2.54582534600738,1,0,0,0,0,0,0,1,0,0,35,12.25,42.875,0,0,0,0,0,0,1,0,0,35,12.25,42.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12.25,42.875,0,0,0,0,0,0,428.75,1500.625,525.21875
3.75536919538277,0,0,0,0,0,0,0,0,0,1,29,8.41,24.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8.41,24.389,243.89,707.281,205.11149
2.8552078454385,0,0,0,0,0,0,0,0,0,0,22,4.84,10.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.48,234.256,51.53632
3.97851274669698,0,0,0,0,0,0,0,0,0,1,14,1.96,2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.96,2.744,27.44,38.416,5.37824
3.14226472249636,1,0,1,0,0,0,0,0,0,1,22,4.84,10.648,0,1,0,0,0,0,0,0,1,22,4.84,10.648,0,0,0,0,0,0,0,0,0,0,0,1,22,4.84,10.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4.84,10.648,106.48,234.256,51.53632
2.55139639105683,1,0,0,0,0,0,0,0,1,0,16,2.56,4.096,0,0,0,0,0,0,0,1,0,16,2.56,4.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2.56,4.096,0,0,0,40.96,65.536,10.48576
2.78950367787876,0,0,0,0,0,0,0,0,1,0,22,4.84,10.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4.84,10.648,0,0,0,106.48,234.256,51.53632
2.74908744518189,0,0,1,0,0,0,0,0,1,0,13,1.69,2.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1.69,2.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.69,2.197,0,0,0,21.97,28.561,3.71293
2.65675690671466,0,0,0,0,0,0,0,1,0,0,29,8.41,24.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8.41,24.389,0,0,0,0,0,0,243.89,707.281,205.11149
2.60546361232711,1,0,0,0,0,0,0,1,0,0,27,7.29,19.683,0,0,0,0,0,0,1,0,0,27,7.29,19.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7.29,19.683,0,0,0,0,0,0,196.83,531.441,143.48907
2.30008196277593,0,0,0,0,0,0,0,1,0,0,22,4.84,10.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4.84,10.648,0,0,0,0,0,0,106.48,234.256,51.53632
2.35950538324673,1,0,0,0,0,0,0,1,0,0,18,3.24,5.832,0,0,0,0,0,0,1,0,0,18,3.24,5.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3.24,5.832,0,0,0,0,0,0,58.32,104.976,18.89568
3.21637269465008,1,0,0,0,1,0,0,0,0,1,26,6.76,17.576,0,0,0,1,0,0,0,0,1,26,6.76,17.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,6.76,17.576,0,0,0,0,0,0,0,0,0,0,0,0,26,6.76,17.576,175.76,456.976,118.81376
2.77453994237104,0,0,0,0,0,0,0,0,0,1,21,4.41,9.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4.41,9.261,92.61,194.481,40.84101
2.22134792223342,1,0,0,0,0,0,0,0,1,0,14,1.96,2.744,0,0,0,0,0,0,0,1,0,14,1.96,2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.96,2.744,0,0,0,27.44,38.416,5.37824
2.62750982059048,0,0,0,0,0,0,0,0,1,0,18,3.24,5.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3.24,5.832,0,0,0,58.32,104.976,18.89568
2.94443897916644,1,0,1,0,0,0,0,0,0,0,33.5,11.2225,37.595375,0,1,0,0,0,0,0,0,0,33.5,11.2225,37.595375,0,0,0,0,0,0,0,0,0,0,0,0,33.5,11.2225,37.595375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.95375,1259.4450625,421.9140959375
3.42739225283073,1,0,1,0,0,0,0,0,1,0,14,1.96,2.744,0,1,0,0,0,0,0,1,0,14,1.96,2.744,0,0,0,0,0,0,0,0,0,0,1,0,14,1.96,2.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.96,2.744,0,0,0,27.44,38.416,5.37824
